outcome,horizon,tree_family,feature,feature_family,mean_absolute_shap_log1p_target,mean_signed_shap_log1p_target,n_explained,within_task_rank
daly,1,random_forest,bmi_daly_rate__current,BMI-attributable burden history,0.6404872503,0.2869947218,505,1
daly,1,random_forest,bmi_daly_rate__mean10,BMI-attributable burden history,0.005166276896,-0.0004865982235,505,2
daly,1,random_forest,bmi_daly_rate__lag1,BMI-attributable burden history,0.004888698668,-0.0005709941116,505,3
daly,1,random_forest,bmi_daly_rate__mean3,BMI-attributable burden history,0.004413970184,0.0001682098407,505,4
daly,1,random_forest,bmi_daly_rate__lag5,BMI-attributable burden history,0.00413065194,-0.0004955092833,505,5
daly,1,random_forest,bmi_daly_rate__mean5,BMI-attributable burden history,0.002926175492,3.493453598e-05,505,6
daly,1,random_forest,bmi_death_rate__current,BMI-attributable burden history,0.002811575034,0.0003421132765,505,7
daly,1,random_forest,bmi_daly_rate__lag3,BMI-attributable burden history,0.002785682181,-0.0003360977509,505,8
daly,1,random_forest,bmi_death_rate__mean3,BMI-attributable burden history,0.001866581127,-4.930648125e-05,505,9
daly,1,random_forest,bmi_death_rate__mean5,BMI-attributable burden history,0.001711211994,-0.0002353075437,505,10
daly,1,random_forest,bmi_death_rate__lag1,BMI-attributable burden history,0.00142179536,-0.0002168352791,505,11
daly,1,random_forest,bmi_death_rate__mean10,BMI-attributable burden history,0.0008829667037,-0.0001633270174,505,12
daly,1,random_forest,bmi_daly_rate__delta1,BMI-attributable burden history,0.0006909806482,-1.737025408e-05,505,13
daly,1,random_forest,bmi_death_rate__log_growth1,BMI-attributable burden history,0.0006855234386,-6.724662766e-05,505,14
daly,1,random_forest,bmi_death_rate__lag3,BMI-attributable burden history,0.0006290561161,-0.0002186176349,505,15
daly,1,random_forest,bmi_death_rate__delta1,BMI-attributable burden history,0.0006191351946,3.179420007e-05,505,16
daly,1,random_forest,bmi_daly_rate__log_growth1,BMI-attributable burden history,0.0005277692035,-3.514262445e-05,505,17
daly,1,random_forest,overall_death_rate__log_growth1,overall liver-cancer burden history,0.0004584471085,1.648692712e-05,505,18
daly,1,random_forest,overall_daly_rate__log_growth1,overall liver-cancer burden history,0.0004403763763,-1.617901548e-05,505,19
daly,1,random_forest,overall_daly_rate__mean3,overall liver-cancer burden history,0.0004098813206,-0.0002261375178,505,20
daly,1,random_forest,overall_daly_rate__delta1,overall liver-cancer burden history,0.0003786819595,8.361741194e-05,505,21
daly,1,random_forest,bmi_death_rate__lag10,BMI-attributable burden history,0.0003760152832,-0.0002129406254,505,22
daly,1,random_forest,bmi_daly_rate__lag10,BMI-attributable burden history,0.0003557689229,-0.0001729020833,505,23
daly,1,random_forest,overall_daly_rate__lag5,overall liver-cancer burden history,0.0003341713543,-0.0001513108932,505,24
daly,1,random_forest,overall_death_rate__lag5,overall liver-cancer burden history,0.0003192577002,-9.459004138e-05,505,25
daly,1,random_forest,overall_death_rate__delta1,overall liver-cancer burden history,0.0003149324139,0.0001170623827,505,26
daly,1,random_forest,bmi_daly_rate__delta3,BMI-attributable burden history,0.0002948021717,8.301445239e-05,505,27
daly,1,random_forest,overall_death_rate__current,overall liver-cancer burden history,0.0002916883545,-0.0001307199868,505,28
daly,1,random_forest,derived__current_death_rate_gap,derived definition/gap features,0.000288077129,-0.0001181140377,505,29
daly,1,random_forest,overall_daly_rate__current,overall liver-cancer burden history,0.0002710848568,-0.0001147024561,505,30
daly,1,random_forest,derived__daly_fraction_definition_gap_pp,derived definition/gap features,0.0002622508804,-7.806823145e-05,505,31
daly,1,random_forest,overall_death_rate__std10,overall liver-cancer burden history,0.0002604138651,-4.569008833e-05,505,32
daly,1,random_forest,derived__current_daly_rate_gap,derived definition/gap features,0.0002524457375,-2.303000609e-05,505,33
daly,1,random_forest,overall_daly_rate__lag1,overall liver-cancer burden history,0.0002492871251,-0.0001369294494,505,34
daly,1,random_forest,overall_daly_rate__lag3,overall liver-cancer burden history,0.0002328026414,-0.0001033564202,505,35
daly,1,random_forest,overall_daly_rate__std3,overall liver-cancer burden history,0.000232749086,9.102405753e-05,505,36
daly,1,random_forest,overall_daly_rate__mean10,overall liver-cancer burden history,0.0002324199051,-0.0001107445118,505,37
daly,1,random_forest,overall_daly_rate__delta3,overall liver-cancer burden history,0.0002202060462,7.053892849e-05,505,38
daly,1,random_forest,bmi_death_rate__delta3,BMI-attributable burden history,0.0002164834899,6.137094559e-05,505,39
daly,1,random_forest,overall_daly_rate__cv3,overall liver-cancer burden history,0.0002106930525,-8.382430374e-05,505,40
daly,1,random_forest,bmi_death_rate__lag5,BMI-attributable burden history,0.0002088280995,-5.219669091e-05,505,41
daly,1,random_forest,bmi_daly_rate__std3,BMI-attributable burden history,0.0001982932214,-3.968774526e-05,505,42
daly,1,random_forest,overall_death_rate__mean5,overall liver-cancer burden history,0.0001872903517,-7.131572324e-05,505,43
daly,1,random_forest,overall_daly_rate__log_growth3,overall liver-cancer burden history,0.0001867959586,4.225876601e-05,505,44
daly,1,random_forest,overall_death_rate__lag1,overall liver-cancer burden history,0.0001824861011,-7.773276912e-05,505,45
daly,1,random_forest,bmi_daly_rate__log_growth3,BMI-attributable burden history,0.0001793699681,2.546097022e-05,505,46
daly,1,random_forest,bmi_death_rate__log_growth3,BMI-attributable burden history,0.0001791789111,7.237567443e-06,505,47
daly,1,random_forest,sdi__log_growth10,sociodemographic index history,0.0001789898569,-8.828765816e-05,505,48
daly,1,random_forest,gbd_death_fraction__delta10,GBD attributable fraction history,0.0001767059494,6.805385148e-05,505,49
daly,1,random_forest,bmi_daly_rate__delta10,BMI-attributable burden history,0.0001588678332,4.841202247e-05,505,50
daly,1,random_forest,gbd_death_fraction__delta1,GBD attributable fraction history,0.0001564477189,7.199183727e-05,505,51
daly,1,random_forest,overall_death_rate__lag3,overall liver-cancer burden history,0.0001554236733,-6.874789202e-05,505,52
daly,1,random_forest,sdi__delta1,sociodemographic index history,0.0001542164808,-7.574313881e-05,505,53
daly,1,random_forest,overall_daly_rate__current_rel_ui_width,overall liver-cancer burden history,0.0001519062532,-6.703607154e-05,505,54
daly,1,random_forest,overall_death_rate__delta3,overall liver-cancer burden history,0.0001508173694,4.394394365e-05,505,55
daly,1,random_forest,overall_death_rate__log_growth3,overall liver-cancer burden history,0.000146455437,2.731826079e-05,505,56
daly,1,random_forest,overall_death_rate__lag10,overall liver-cancer burden history,0.0001435278617,-5.195273198e-05,505,57
daly,1,random_forest,bmi_daly_rate__delta5,BMI-attributable burden history,0.0001410330919,2.701001134e-05,505,58
daly,1,random_forest,overall_death_rate__cv3,overall liver-cancer burden history,0.0001398735399,-4.196553045e-05,505,59
daly,1,random_forest,bmi_death_rate__std3,BMI-attributable burden history,0.0001377372427,3.30270892e-05,505,60
daly,1,random_forest,bmi_death_rate__std10,BMI-attributable burden history,0.000136897643,4.716085546e-05,505,61
daly,1,random_forest,overall_death_rate__current_rel_ui_width,overall liver-cancer burden history,0.0001368529796,-8.580166491e-06,505,62
daly,1,random_forest,overall_daly_rate__lag10,overall liver-cancer burden history,0.0001350529907,-5.496582596e-05,505,63
daly,1,random_forest,gbd_death_fraction__std10,GBD attributable fraction history,0.0001332371292,3.733798815e-05,505,64
daly,1,random_forest,bmi_daly_rate__current_rel_ui_width,BMI-attributable burden history,0.0001330724506,-7.372425421e-05,505,65
daly,1,random_forest,bmi_daly_rate__log_slope5,BMI-attributable burden history,0.0001329034775,2.464794989e-05,505,66
daly,1,random_forest,bmi_death_rate__delta10,BMI-attributable burden history,0.0001320472516,4.757050761e-05,505,67
daly,1,random_forest,overall_death_rate__std3,overall liver-cancer burden history,0.0001299806463,3.666212162e-05,505,68
daly,1,random_forest,overall_death_rate__log_slope5,overall liver-cancer burden history,0.0001271869317,3.896797512e-05,505,69
daly,1,random_forest,bmi_death_rate__current_rel_ui_width,BMI-attributable burden history,0.0001232774557,-7.316506778e-05,505,70
daly,1,random_forest,overall_daly_rate__log_slope5,overall liver-cancer burden history,0.0001167547545,3.712549123e-05,505,71
daly,1,random_forest,overall_death_rate__mean3,overall liver-cancer burden history,0.000115827285,-5.082592684e-05,505,72
daly,1,random_forest,derived__death_fraction_definition_gap_pp,derived definition/gap features,0.0001152457201,7.497391107e-06,505,73
daly,1,random_forest,bmi_daly_rate__std5,BMI-attributable burden history,0.0001123765545,1.544049884e-05,505,74
daly,1,random_forest,bmi_daly_rate__cv10,BMI-attributable burden history,0.0001102476503,1.157608201e-05,505,75
daly,1,random_forest,overall_death_rate__mean10,overall liver-cancer burden history,0.0001096046418,-1.29408422e-05,505,76
daly,1,random_forest,bmi_death_rate__cv5,BMI-attributable burden history,0.000109471016,4.617321692e-06,505,77
daly,1,random_forest,bmi_death_rate__cv3,BMI-attributable burden history,0.0001081659848,2.305313876e-05,505,78
daly,1,random_forest,gbd_daly_fraction__delta1,GBD attributable fraction history,0.0001060648998,2.34273763e-05,505,79
daly,1,random_forest,bmi_death_rate__log_slope5,BMI-attributable burden history,0.0001043819553,1.296248695e-05,505,80
daly,1,random_forest,overall_daly_rate__log_slope10,overall liver-cancer burden history,0.0001035503114,3.862862242e-05,505,81
daly,1,random_forest,bmi_daly_rate__cv5,BMI-attributable burden history,0.0001022251753,1.728799586e-06,505,82
daly,1,random_forest,bmi_death_rate__log_growth10,BMI-attributable burden history,0.0001020548967,3.887195421e-05,505,83
daly,1,random_forest,overall_daly_rate__mean5,overall liver-cancer burden history,0.0001013734325,-4.29357043e-05,505,84
daly,1,random_forest,overall_death_rate__cv10,overall liver-cancer burden history,9.936459961e-05,-3.471132713e-05,505,85
daly,1,random_forest,bmi_death_rate__delta5,BMI-attributable burden history,9.858802907e-05,2.971325417e-05,505,86
daly,1,random_forest,bmi_daly_rate__cv3,BMI-attributable burden history,9.576032755e-05,3.582765883e-05,505,87
daly,1,random_forest,bmi_death_rate__cv10,BMI-attributable burden history,9.398515497e-05,9.34000836e-06,505,88
daly,1,random_forest,gbd_daly_fraction__log_growth1,GBD attributable fraction history,8.999242369e-05,-5.107684718e-06,505,89
daly,1,random_forest,bmi_daly_rate__std10,BMI-attributable burden history,8.7048468e-05,2.541465014e-05,505,90
daly,1,random_forest,gbd_daly_fraction__lag10,GBD attributable fraction history,8.36356207e-05,3.024103082e-05,505,91
daly,1,random_forest,overall_daly_rate__cv10,overall liver-cancer burden history,8.326298121e-05,2.469535755e-05,505,92
daly,1,random_forest,overall_daly_rate__std10,overall liver-cancer burden history,8.158165573e-05,1.640739949e-05,505,93
daly,1,random_forest,overall_daly_rate__std5,overall liver-cancer burden history,8.089829379e-05,1.99126567e-05,505,94
daly,1,random_forest,gbd_daly_fraction__log_growth5,GBD attributable fraction history,8.075250736e-05,3.541413672e-06,505,95
daly,1,random_forest,gbd_death_fraction__delta5,GBD attributable fraction history,7.932911061e-05,2.891254766e-05,505,96
daly,1,random_forest,overall_daly_rate__cv5,overall liver-cancer burden history,7.4764935e-05,1.34973195e-05,505,97
daly,1,random_forest,overall_death_rate__cv5,overall liver-cancer burden history,7.410696651e-05,-1.723121777e-06,505,98
daly,1,random_forest,bmi_death_rate__std5,BMI-attributable burden history,7.4017505e-05,1.662539004e-05,505,99
daly,1,random_forest,overall_death_rate__log_slope10,overall liver-cancer burden history,7.231507624e-05,1.054804881e-05,505,100
daly,1,random_forest,gbd_death_fraction__log_growth10,GBD attributable fraction history,7.163866536e-05,1.306399416e-05,505,101
daly,1,random_forest,sdi__delta10,sociodemographic index history,7.03900126e-05,-2.694257768e-05,505,102
daly,1,random_forest,bmi_death_rate__log_slope10,BMI-attributable burden history,6.992271959e-05,7.80093853e-06,505,103
daly,1,random_forest,gbd_death_fraction__current_rel_ui_width,GBD attributable fraction history,6.980288539e-05,6.809474574e-06,505,104
daly,1,random_forest,overall_daly_rate__log_growth5,overall liver-cancer burden history,6.932373873e-05,2.486077172e-05,505,105
daly,1,random_forest,sdi__lag10,sociodemographic index history,6.889183789e-05,4.139610095e-09,505,106
daly,1,random_forest,gbd_daly_fraction__delta5,GBD attributable fraction history,6.884045191e-05,3.772211014e-05,505,107
daly,1,random_forest,gbd_death_fraction__std5,GBD attributable fraction history,6.848876209e-05,1.089942706e-05,505,108
daly,1,random_forest,sdi__std10,sociodemographic index history,6.811403863e-05,-3.973370446e-06,505,109
daly,1,random_forest,gbd_daly_fraction__current_rel_ui_width,GBD attributable fraction history,6.728135642e-05,1.468128492e-05,505,110
daly,1,random_forest,gbd_death_fraction__delta3,GBD attributable fraction history,6.695167356e-05,3.243732278e-05,505,111
daly,1,random_forest,bmi_death_rate__log_growth5,BMI-attributable burden history,6.678188533e-05,1.007250071e-05,505,112
daly,1,random_forest,overall_death_rate__std5,overall liver-cancer burden history,6.652783578e-05,9.291667735e-07,505,113
daly,1,random_forest,bmi_daly_rate__log_growth10,BMI-attributable burden history,6.583921164e-05,-1.458530068e-06,505,114
daly,1,random_forest,overall_death_rate__log_growth5,overall liver-cancer burden history,6.547415894e-05,2.746647317e-05,505,115
daly,1,random_forest,bmi_daly_rate__log_growth5,BMI-attributable burden history,6.464107965e-05,4.942461424e-06,505,116
daly,1,random_forest,overall_daly_rate__delta5,overall liver-cancer burden history,6.458314295e-05,2.754522901e-05,505,117
daly,1,random_forest,gbd_death_fraction__log_slope5,GBD attributable fraction history,6.396083074e-05,1.697925688e-05,505,118
daly,1,random_forest,bmi_daly_rate__log_slope10,BMI-attributable burden history,6.342620383e-05,1.079878767e-05,505,119
daly,1,random_forest,gbd_death_fraction__std3,GBD attributable fraction history,6.212599021e-05,2.229611389e-05,505,120
daly,1,random_forest,gbd_daly_fraction__std10,GBD attributable fraction history,6.211928513e-05,1.099791704e-05,505,121
daly,1,random_forest,gbd_death_fraction__lag10,GBD attributable fraction history,6.057293908e-05,5.345964718e-06,505,122
daly,1,random_forest,gbd_death_fraction__log_growth1,GBD attributable fraction history,6.031451507e-05,9.880785679e-06,505,123
daly,1,random_forest,gbd_death_fraction__log_growth5,GBD attributable fraction history,5.95553713e-05,5.939589227e-06,505,124
daly,1,random_forest,gbd_daly_fraction__log_slope10,GBD attributable fraction history,5.837072068e-05,5.835301556e-09,505,125
daly,1,random_forest,overall_death_rate__delta5,overall liver-cancer burden history,5.822003137e-05,7.391777318e-06,505,126
daly,1,random_forest,gbd_death_fraction__mean10,GBD attributable fraction history,5.605193088e-05,2.633178583e-06,505,127
daly,1,random_forest,gbd_daly_fraction__cv3,GBD attributable fraction history,5.538260827e-05,-1.588170959e-05,505,128
daly,1,random_forest,sdi__cv10,sociodemographic index history,5.528468535e-05,-1.295078682e-05,505,129
daly,1,random_forest,overall_daly_rate__delta10,overall liver-cancer burden history,5.460756374e-05,2.534345807e-05,505,130
daly,1,random_forest,overall_death_rate__delta10,overall liver-cancer burden history,5.446965519e-05,1.383774456e-05,505,131
daly,1,random_forest,gbd_death_fraction__lag5,GBD attributable fraction history,5.301194951e-05,-1.055079082e-05,505,132
daly,1,random_forest,gbd_daly_fraction__cv10,GBD attributable fraction history,5.293403188e-05,-2.21804013e-06,505,133
daly,1,random_forest,gbd_daly_fraction__lag1,GBD attributable fraction history,4.955712212e-05,7.101416214e-06,505,134
daly,1,random_forest,gbd_daly_fraction__std5,GBD attributable fraction history,4.933056456e-05,1.253921662e-05,505,135
daly,1,random_forest,sdi__log_growth1,sociodemographic index history,4.866777517e-05,-4.858174538e-06,505,136
daly,1,random_forest,gbd_death_fraction__cv3,GBD attributable fraction history,4.731609208e-05,1.020279019e-05,505,137
daly,1,random_forest,gbd_daly_fraction__delta10,GBD attributable fraction history,4.681115568e-05,1.014590951e-05,505,138
daly,1,random_forest,sdi__delta5,sociodemographic index history,4.576354015e-05,-6.059145726e-06,505,139
daly,1,random_forest,gbd_death_fraction__mean5,GBD attributable fraction history,4.565742612e-05,-1.70420708e-06,505,140
daly,1,random_forest,gbd_death_fraction__lag3,GBD attributable fraction history,4.549134424e-05,-8.365598234e-06,505,141
daly,1,random_forest,gbd_daly_fraction__lag3,GBD attributable fraction history,4.448717864e-05,-3.921658715e-06,505,142
daly,1,random_forest,gbd_death_fraction__log_growth3,GBD attributable fraction history,4.428394631e-05,1.719405042e-05,505,143
daly,1,random_forest,gbd_daly_fraction__delta3,GBD attributable fraction history,4.302638e-05,1.202394051e-05,505,144
daly,1,random_forest,gbd_daly_fraction__lag5,GBD attributable fraction history,4.291152522e-05,7.215575036e-06,505,145
daly,1,random_forest,sdi__lag5,sociodemographic index history,4.194070518e-05,4.340853521e-06,505,146
daly,1,random_forest,gbd_death_fraction__lag1,GBD attributable fraction history,4.175721647e-05,-6.041795255e-06,505,147
daly,1,random_forest,sdi__lag3,sociodemographic index history,4.15572217e-05,-3.661513656e-06,505,148
daly,1,random_forest,gbd_daly_fraction__cv5,GBD attributable fraction history,4.127700165e-05,7.99381876e-06,505,149
daly,1,random_forest,sdi__log_growth5,sociodemographic index history,4.122545574e-05,-9.276149854e-06,505,150
daly,1,random_forest,sdi__mean5,sociodemographic index history,4.08097064e-05,-2.895646192e-06,505,151
daly,1,random_forest,gbd_daly_fraction__log_growth10,GBD attributable fraction history,4.050745267e-05,-2.973240478e-07,505,152
daly,1,random_forest,gbd_daly_fraction__current,GBD attributable fraction history,4.045768255e-05,1.674555285e-05,505,153
daly,1,random_forest,sdi__std3,sociodemographic index history,4.021371827e-05,-7.317487963e-06,505,154
daly,1,random_forest,sdi__mean3,sociodemographic index history,3.928910672e-05,5.629391001e-06,505,155
daly,1,random_forest,gbd_daly_fraction__std3,GBD attributable fraction history,3.84758001e-05,8.413327268e-06,505,156
daly,1,random_forest,gbd_death_fraction__mean3,GBD attributable fraction history,3.802007736e-05,-2.342787191e-06,505,157
daly,1,random_forest,gbd_death_fraction__cv10,GBD attributable fraction history,3.788875073e-05,1.201105806e-05,505,158
daly,1,random_forest,sdi__current,sociodemographic index history,3.786179004e-05,1.739830722e-05,505,159
daly,1,random_forest,sdi__std5,sociodemographic index history,3.78510796e-05,-6.015459243e-06,505,160
daly,1,random_forest,overall_daly_rate__log_growth10,overall liver-cancer burden history,3.771276378e-05,7.672910392e-06,505,161
daly,1,random_forest,overall_death_rate__log_growth10,overall liver-cancer burden history,3.648254995e-05,4.08358388e-06,505,162
daly,1,random_forest,gbd_daly_fraction__mean5,GBD attributable fraction history,3.644476214e-05,3.795235664e-07,505,163
daly,1,random_forest,gbd_daly_fraction__mean3,GBD attributable fraction history,3.584689399e-05,6.480638057e-06,505,164
daly,1,random_forest,gbd_daly_fraction__mean10,GBD attributable fraction history,3.514678672e-05,1.465285699e-05,505,165
daly,1,random_forest,gbd_death_fraction__current,GBD attributable fraction history,3.496694946e-05,5.381078334e-06,505,166
daly,1,random_forest,gbd_daly_fraction__log_slope5,GBD attributable fraction history,3.423016603e-05,1.112125081e-05,505,167
daly,1,random_forest,sdi__delta3,sociodemographic index history,3.403852359e-05,-9.129598531e-06,505,168
daly,1,random_forest,sdi__log_slope10,sociodemographic index history,3.397296738e-05,-1.172775845e-05,505,169
daly,1,random_forest,sdi__lag1,sociodemographic index history,3.329979218e-05,1.374312653e-05,505,170
daly,1,random_forest,gbd_daly_fraction__log_growth3,GBD attributable fraction history,3.319007613e-05,-6.255114503e-06,505,171
daly,1,random_forest,sdi__mean10,sociodemographic index history,3.267789896e-05,-4.641745969e-06,505,172
daly,1,random_forest,gbd_death_fraction__cv5,GBD attributable fraction history,3.2616818e-05,1.274406186e-05,505,173
daly,1,random_forest,sdi__cv3,sociodemographic index history,3.250496234e-05,6.888943175e-06,505,174
daly,1,random_forest,gbd_death_fraction__log_slope10,GBD attributable fraction history,3.072215072e-05,-4.977778388e-07,505,175
daly,1,random_forest,sdi__cv5,sociodemographic index history,2.531181652e-05,-6.670084807e-06,505,176
daly,1,random_forest,sdi__log_growth3,sociodemographic index history,2.285145719e-05,-5.554409069e-06,505,177
daly,1,random_forest,sdi__log_slope5,sociodemographic index history,2.266385949e-05,-1.813092246e-06,505,178
daly,1,random_forest,sdi__current_rel_ui_width,sociodemographic index history,0,0,505,179
daly,3,extra_trees,bmi_daly_rate__current,BMI-attributable burden history,0.07080742678,0.02422506642,505,1
daly,3,extra_trees,bmi_daly_rate__mean3,BMI-attributable burden history,0.05801345634,0.01908014847,505,2
daly,3,extra_trees,bmi_daly_rate__lag1,BMI-attributable burden history,0.05044957996,0.01742937255,505,3
daly,3,extra_trees,bmi_death_rate__current,BMI-attributable burden history,0.04848457184,0.01824146776,505,4
daly,3,extra_trees,bmi_daly_rate__mean5,BMI-attributable burden history,0.04837525928,0.01634249841,505,5
daly,3,extra_trees,bmi_death_rate__mean3,BMI-attributable burden history,0.04292320892,0.0158210965,505,6
daly,3,extra_trees,bmi_death_rate__lag1,BMI-attributable burden history,0.03713915394,0.01423979245,505,7
daly,3,extra_trees,bmi_death_rate__mean5,BMI-attributable burden history,0.03546715667,0.01274593256,505,8
daly,3,extra_trees,bmi_death_rate__lag3,BMI-attributable burden history,0.03189343042,0.0106491101,505,9
daly,3,extra_trees,bmi_daly_rate__lag5,BMI-attributable burden history,0.03175232498,0.0093127516,505,10
daly,3,extra_trees,bmi_daly_rate__lag3,BMI-attributable burden history,0.03095142202,0.009274295345,505,11
daly,3,extra_trees,bmi_daly_rate__mean10,BMI-attributable burden history,0.03003112971,0.009107954166,505,12
daly,3,extra_trees,bmi_death_rate__mean10,BMI-attributable burden history,0.02474184691,0.007973318573,505,13
daly,3,extra_trees,bmi_daly_rate__lag10,BMI-attributable burden history,0.02206431888,0.004429385674,505,14
daly,3,extra_trees,bmi_death_rate__lag5,BMI-attributable burden history,0.02174155039,0.008009149622,505,15
daly,3,extra_trees,bmi_death_rate__lag10,BMI-attributable burden history,0.01171304583,0.002956779411,505,16
daly,3,extra_trees,bmi_daly_rate__std10,BMI-attributable burden history,0.002883306263,0.0004353923008,505,17
daly,3,extra_trees,bmi_death_rate__std10,BMI-attributable burden history,0.002414180169,0.0003616916072,505,18
daly,3,extra_trees,bmi_daly_rate__delta10,BMI-attributable burden history,0.002324303346,0.0002941008647,505,19
daly,3,extra_trees,bmi_daly_rate__delta1,BMI-attributable burden history,0.001950880277,0.0002446670854,505,20
daly,3,extra_trees,bmi_daly_rate__delta3,BMI-attributable burden history,0.001853430542,0.0001202416762,505,21
daly,3,extra_trees,bmi_daly_rate__delta5,BMI-attributable burden history,0.001835896714,0.0001443582971,505,22
daly,3,extra_trees,overall_death_rate__mean3,overall liver-cancer burden history,0.001798225824,0.0002649248179,505,23
daly,3,extra_trees,bmi_daly_rate__std5,BMI-attributable burden history,0.001676698076,0.0001124788992,505,24
daly,3,extra_trees,overall_death_rate__lag5,overall liver-cancer burden history,0.001675154131,0.0004889871856,505,25
daly,3,extra_trees,bmi_daly_rate__log_growth1,BMI-attributable burden history,0.001657310188,0.0002851147329,505,26
daly,3,extra_trees,bmi_death_rate__delta1,BMI-attributable burden history,0.001631415719,0.0002637102067,505,27
daly,3,extra_trees,overall_death_rate__mean10,overall liver-cancer burden history,0.001549627881,0.0001138187656,505,28
daly,3,extra_trees,bmi_death_rate__delta3,BMI-attributable burden history,0.001432389349,0.000102340142,505,29
daly,3,extra_trees,bmi_death_rate__std5,BMI-attributable burden history,0.001411496881,0.0001405996706,505,30
daly,3,extra_trees,bmi_death_rate__delta5,BMI-attributable burden history,0.00139058071,0.000133665085,505,31
daly,3,extra_trees,bmi_death_rate__delta10,BMI-attributable burden history,0.00133796506,0.0003425667409,505,32
daly,3,extra_trees,bmi_death_rate__log_growth1,BMI-attributable burden history,0.001332713221,0.0001631263725,505,33
daly,3,extra_trees,bmi_daly_rate__log_growth3,BMI-attributable burden history,0.001245106176,0.0001771372999,505,34
daly,3,extra_trees,bmi_death_rate__log_growth3,BMI-attributable burden history,0.001062254209,0.0001052106368,505,35
daly,3,extra_trees,overall_daly_rate__current,overall liver-cancer burden history,0.001032601281,0.0002996038625,505,36
daly,3,extra_trees,bmi_daly_rate__std3,BMI-attributable burden history,0.0009628656369,0.0001246530059,505,37
daly,3,extra_trees,bmi_daly_rate__log_growth5,BMI-attributable burden history,0.0009199196455,5.343065081e-05,505,38
daly,3,extra_trees,overall_daly_rate__mean5,overall liver-cancer burden history,0.0009123816297,4.301623681e-05,505,39
daly,3,extra_trees,overall_death_rate__current,overall liver-cancer burden history,0.0008409869286,6.889982324e-05,505,40
daly,3,extra_trees,overall_death_rate__lag3,overall liver-cancer burden history,0.0008354258973,-6.859131723e-05,505,41
daly,3,extra_trees,overall_death_rate__mean5,overall liver-cancer burden history,0.0008129644069,0.0001632876294,505,42
daly,3,extra_trees,overall_daly_rate__log_growth1,overall liver-cancer burden history,0.0007736883378,0.0001186998545,505,43
daly,3,extra_trees,bmi_daly_rate__log_slope5,BMI-attributable burden history,0.0007727743938,0.0001084187828,505,44
daly,3,extra_trees,bmi_death_rate__log_growth5,BMI-attributable burden history,0.0007594376076,9.855951886e-05,505,45
daly,3,extra_trees,overall_death_rate__current_rel_ui_width,overall liver-cancer burden history,0.0007467578445,-5.915595874e-07,505,46
daly,3,extra_trees,derived__current_death_rate_gap,derived definition/gap features,0.000728131783,2.68243923e-05,505,47
daly,3,extra_trees,overall_death_rate__lag10,overall liver-cancer burden history,0.0007071852637,6.386096793e-05,505,48
daly,3,extra_trees,bmi_death_rate__log_slope5,BMI-attributable burden history,0.0006462845668,3.953050345e-05,505,49
daly,3,extra_trees,overall_death_rate__log_growth1,overall liver-cancer burden history,0.0006416631306,8.535615628e-05,505,50
daly,3,extra_trees,bmi_daly_rate__log_growth10,BMI-attributable burden history,0.0006135519053,7.449396429e-05,505,51
daly,3,extra_trees,overall_daly_rate__log_growth3,overall liver-cancer burden history,0.0005792812414,0.0001321151355,505,52
daly,3,extra_trees,overall_daly_rate__mean3,overall liver-cancer burden history,0.0005721149975,4.763099322e-05,505,53
daly,3,extra_trees,overall_daly_rate__lag1,overall liver-cancer burden history,0.0005621834311,8.753171253e-05,505,54
daly,3,extra_trees,overall_death_rate__log_growth3,overall liver-cancer burden history,0.00055574595,0.0001557878557,505,55
daly,3,extra_trees,overall_death_rate__delta1,overall liver-cancer burden history,0.0005553962188,7.23344783e-05,505,56
daly,3,extra_trees,overall_daly_rate__log_slope5,overall liver-cancer burden history,0.000533290278,0.0001648481289,505,57
daly,3,extra_trees,overall_daly_rate__delta1,overall liver-cancer burden history,0.0005272371126,7.43442188e-05,505,58
daly,3,extra_trees,bmi_death_rate__log_growth10,BMI-attributable burden history,0.0005233417434,0.0001028077912,505,59
daly,3,extra_trees,gbd_daly_fraction__lag3,GBD attributable fraction history,0.0005185252933,0.0002411315311,505,60
daly,3,extra_trees,overall_daly_rate__lag3,overall liver-cancer burden history,0.0005068411641,1.385376942e-05,505,61
daly,3,extra_trees,overall_daly_rate__current_rel_ui_width,overall liver-cancer burden history,0.0004684274063,4.378637591e-05,505,62
daly,3,extra_trees,bmi_daly_rate__log_slope10,BMI-attributable burden history,0.0004494802263,3.036896918e-05,505,63
daly,3,extra_trees,overall_daly_rate__log_growth5,overall liver-cancer burden history,0.0004269826524,0.000110572969,505,64
daly,3,extra_trees,overall_death_rate__delta3,overall liver-cancer burden history,0.0004223000215,5.896096221e-05,505,65
daly,3,extra_trees,sdi__cv10,sociodemographic index history,0.0004123269395,-4.075247621e-05,505,66
daly,3,extra_trees,gbd_death_fraction__mean3,GBD attributable fraction history,0.0003969650275,0.0002535499862,505,67
daly,3,extra_trees,overall_death_rate__lag1,overall liver-cancer burden history,0.0003874305865,2.865993488e-06,505,68
daly,3,extra_trees,gbd_death_fraction__delta10,GBD attributable fraction history,0.0003865387793,0.0001368234805,505,69
daly,3,extra_trees,bmi_death_rate__log_slope10,BMI-attributable burden history,0.0003852274109,4.425520732e-05,505,70
